SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,Quadrat_Number,CountA,CountB,CountC,CountD
34,AN,Anacapa Island,LH,Lighthouse,2010,Macrocystis pyrifera,"giant kelp, all",2022,5/31/2022,7,0,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,2012,Eisenia arborea,"Southern sea palm, all",2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2013,Pterygophora californica,"California sea palm, all",2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2014,Laminaria farlowii,"oar weed, all",2022,5/31/2022,7,0,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,2017,Sargassum horneri,"Sargassum horneri, all",2022,5/31/2022,7,1,2,2,0
34,AN,Anacapa Island,LH,Lighthouse,3001,Rhodophyta,red algae (miscellaneous),2022,5/31/2022,7,0,0,1,3
34,AN,Anacapa Island,LH,Lighthouse,3002,Corallinales,articulated coralline algae,2022,5/31/2022,7,1,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3003,Corallinales,encrusting coralline algae,2022,5/31/2022,7,6,3,5,1
34,AN,Anacapa Island,LH,Lighthouse,3004,Gelidium,agar weed,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3005,Gigartina,sea tongue,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,4001,Plantae,miscellaneous plants (ie: diatoms),2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,5001,Porifera,sponges,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6003,Corynactis californicus,club-tipped anemone,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6004,Balanophyllia elegans,orange cup coral,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6005,Astrangia lajollaensis,La Jolla cup coral,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7001,Diopatra ornata,ornate tube worm,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7002,Phragmatopoma californica,colonial sand-tube worm,2022,5/31/2022,7,1,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,9001,Serpulorbis squamigerus,scaled wormsnail,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10001,Bryozoa,bryozoans (miscellaneous),2022,5/31/2022,7,1,0,1,1
34,AN,Anacapa Island,LH,Lighthouse,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11008,Pachythyone rubra,aggregated red sea cucumber,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11010,Ophiothrix spiculata,spiny brittle star,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,12001,Tunicata,tunicates,2022,5/31/2022,7,0,1,0,3
34,AN,Anacapa Island,LH,Lighthouse,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,5/31/2022,7,2,5,3,4
34,AN,Anacapa Island,LH,Lighthouse,15001,Bare Substrate,Bare Substrate,2022,5/31/2022,7,0,1,1,0
34,AN,Anacapa Island,LH,Lighthouse,15002,Rock,Rock,2022,5/31/2022,7,10,10,10,10
34,AN,Anacapa Island,LH,Lighthouse,15003,Cobble,Cobble,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,15004,Sand,Sand,2022,5/31/2022,7,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,1001,Chlorophyta,green algae,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2001,Phaeophyta,brown algae (miscellaneous),2022,5/31/2022,8,4,2,2,3
34,AN,Anacapa Island,LH,Lighthouse,2003,Desmarestia,acid weed,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2007,Cystoseira,bladder chain kelp,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2010,Macrocystis pyrifera,"giant kelp, all",2022,5/31/2022,8,0,0,0,2
34,AN,Anacapa Island,LH,Lighthouse,2012,Eisenia arborea,"Southern sea palm, all",2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2013,Pterygophora californica,"California sea palm, all",2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2014,Laminaria farlowii,"oar weed, all",2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2017,Sargassum horneri,"Sargassum horneri, all",2022,5/31/2022,8,0,1,0,1
34,AN,Anacapa Island,LH,Lighthouse,3001,Rhodophyta,red algae (miscellaneous),2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3002,Corallinales,articulated coralline algae,2022,5/31/2022,8,1,1,1,1
34,AN,Anacapa Island,LH,Lighthouse,3003,Corallinales,encrusting coralline algae,2022,5/31/2022,8,0,3,5,2
34,AN,Anacapa Island,LH,Lighthouse,3004,Gelidium,agar weed,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3005,Gigartina,sea tongue,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,4001,Plantae,miscellaneous plants (ie: diatoms),2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,5001,Porifera,sponges,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6003,Corynactis californicus,club-tipped anemone,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6004,Balanophyllia elegans,orange cup coral,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6005,Astrangia lajollaensis,La Jolla cup coral,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7001,Diopatra ornata,ornate tube worm,2022,5/31/2022,8,2,1,2,3
34,AN,Anacapa Island,LH,Lighthouse,7002,Phragmatopoma californica,colonial sand-tube worm,2022,5/31/2022,8,4,3,0,1
34,AN,Anacapa Island,LH,Lighthouse,9001,Serpulorbis squamigerus,scaled wormsnail,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10001,Bryozoa,bryozoans (miscellaneous),2022,5/31/2022,8,1,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11008,Pachythyone rubra,aggregated red sea cucumber,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11010,Ophiothrix spiculata,spiny brittle star,2022,5/31/2022,8,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,12001,Tunicata,tunicates,2022,5/31/2022,8,1,1,1,0
34,AN,Anacapa Island,LH,Lighthouse,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,5/31/2022,8,1,3,0,4
34,AN,Anacapa Island,LH,Lighthouse,15001,Bare Substrate,Bare Substrate,2022,5/31/2022,8,1,1,3,1
34,AN,Anacapa Island,LH,Lighthouse,15002,Rock,Rock,2022,5/31/2022,8,7,9,7,7
34,AN,Anacapa Island,LH,Lighthouse,15003,Cobble,Cobble,2022,5/31/2022,8,1,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,15004,Sand,Sand,2022,5/31/2022,8,2,1,3,3
34,AN,Anacapa Island,LH,Lighthouse,1001,Chlorophyta,green algae,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2001,Phaeophyta,brown algae (miscellaneous),2022,5/31/2022,9,2,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2003,Desmarestia,acid weed,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2007,Cystoseira,bladder chain kelp,2022,5/31/2022,9,1,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2010,Macrocystis pyrifera,"giant kelp, all",2022,5/31/2022,9,0,3,3,2
34,AN,Anacapa Island,LH,Lighthouse,2012,Eisenia arborea,"Southern sea palm, all",2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2013,Pterygophora californica,"California sea palm, all",2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2014,Laminaria farlowii,"oar weed, all",2022,5/31/2022,9,2,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2017,Sargassum horneri,"Sargassum horneri, all",2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3001,Rhodophyta,red algae (miscellaneous),2022,5/31/2022,9,1,0,1,1
34,AN,Anacapa Island,LH,Lighthouse,3002,Corallinales,articulated coralline algae,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3003,Corallinales,encrusting coralline algae,2022,5/31/2022,9,2,2,3,4
34,AN,Anacapa Island,LH,Lighthouse,3004,Gelidium,agar weed,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3005,Gigartina,sea tongue,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,4001,Plantae,miscellaneous plants (ie: diatoms),2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,5001,Porifera,sponges,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6003,Corynactis californicus,club-tipped anemone,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6004,Balanophyllia elegans,orange cup coral,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6005,Astrangia lajollaensis,La Jolla cup coral,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7001,Diopatra ornata,ornate tube worm,2022,5/31/2022,9,0,2,1,0
34,AN,Anacapa Island,LH,Lighthouse,7002,Phragmatopoma californica,colonial sand-tube worm,2022,5/31/2022,9,2,0,2,0
34,AN,Anacapa Island,LH,Lighthouse,9001,Serpulorbis squamigerus,scaled wormsnail,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10001,Bryozoa,bryozoans (miscellaneous),2022,5/31/2022,9,0,0,3,1
34,AN,Anacapa Island,LH,Lighthouse,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11008,Pachythyone rubra,aggregated red sea cucumber,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11010,Ophiothrix spiculata,spiny brittle star,2022,5/31/2022,9,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,12001,Tunicata,tunicates,2022,5/31/2022,9,2,1,0,2
34,AN,Anacapa Island,LH,Lighthouse,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,5/31/2022,9,4,4,3,5
34,AN,Anacapa Island,LH,Lighthouse,15001,Bare Substrate,Bare Substrate,2022,5/31/2022,9,0,1,2,0
34,AN,Anacapa Island,LH,Lighthouse,15002,Rock,Rock,2022,5/31/2022,9,10,7,6,10
34,AN,Anacapa Island,LH,Lighthouse,15003,Cobble,Cobble,2022,5/31/2022,9,0,0,1,0
34,AN,Anacapa Island,LH,Lighthouse,15004,Sand,Sand,2022,5/31/2022,9,0,3,3,0
34,AN,Anacapa Island,LH,Lighthouse,1001,Chlorophyta,green algae,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2001,Phaeophyta,brown algae (miscellaneous),2022,5/31/2022,10,0,0,0,2
34,AN,Anacapa Island,LH,Lighthouse,2003,Desmarestia,acid weed,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2007,Cystoseira,bladder chain kelp,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2010,Macrocystis pyrifera,"giant kelp, all",2022,5/31/2022,10,0,0,1,1
34,AN,Anacapa Island,LH,Lighthouse,2012,Eisenia arborea,"Southern sea palm, all",2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2013,Pterygophora californica,"California sea palm, all",2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2014,Laminaria farlowii,"oar weed, all",2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2017,Sargassum horneri,"Sargassum horneri, all",2022,5/31/2022,10,0,0,1,1
34,AN,Anacapa Island,LH,Lighthouse,3001,Rhodophyta,red algae (miscellaneous),2022,5/31/2022,10,0,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,3002,Corallinales,articulated coralline algae,2022,5/31/2022,10,1,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,3003,Corallinales,encrusting coralline algae,2022,5/31/2022,10,3,2,3,4
34,AN,Anacapa Island,LH,Lighthouse,3004,Gelidium,agar weed,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3005,Gigartina,sea tongue,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,4001,Plantae,miscellaneous plants (ie: diatoms),2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,5001,Porifera,sponges,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6003,Corynactis californicus,club-tipped anemone,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6004,Balanophyllia elegans,orange cup coral,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6005,Astrangia lajollaensis,La Jolla cup coral,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7001,Diopatra ornata,ornate tube worm,2022,5/31/2022,10,1,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,7002,Phragmatopoma californica,colonial sand-tube worm,2022,5/31/2022,10,0,2,4,2
34,AN,Anacapa Island,LH,Lighthouse,9001,Serpulorbis squamigerus,scaled wormsnail,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10001,Bryozoa,bryozoans (miscellaneous),2022,5/31/2022,10,1,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,5/31/2022,10,0,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,11008,Pachythyone rubra,aggregated red sea cucumber,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11010,Ophiothrix spiculata,spiny brittle star,2022,5/31/2022,10,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,12001,Tunicata,tunicates,2022,5/31/2022,10,1,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,5/31/2022,10,3,4,3,3
34,AN,Anacapa Island,LH,Lighthouse,15001,Bare Substrate,Bare Substrate,2022,5/31/2022,10,2,1,1,0
34,AN,Anacapa Island,LH,Lighthouse,15002,Rock,Rock,2022,5/31/2022,10,7,7,8,10
34,AN,Anacapa Island,LH,Lighthouse,15003,Cobble,Cobble,2022,5/31/2022,10,1,0,1,0
34,AN,Anacapa Island,LH,Lighthouse,15004,Sand,Sand,2022,5/31/2022,10,2,3,1,0
34,AN,Anacapa Island,LH,Lighthouse,1001,Chlorophyta,green algae,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2001,Phaeophyta,brown algae (miscellaneous),2022,5/31/2022,11,0,0,1,1
34,AN,Anacapa Island,LH,Lighthouse,2003,Desmarestia,acid weed,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2007,Cystoseira,bladder chain kelp,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2010,Macrocystis pyrifera,"giant kelp, all",2022,5/31/2022,11,0,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,2012,Eisenia arborea,"Southern sea palm, all",2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2013,Pterygophora californica,"California sea palm, all",2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2014,Laminaria farlowii,"oar weed, all",2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2017,Sargassum horneri,"Sargassum horneri, all",2022,5/31/2022,11,0,3,0,0
34,AN,Anacapa Island,LH,Lighthouse,3001,Rhodophyta,red algae (miscellaneous),2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3002,Corallinales,articulated coralline algae,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3003,Corallinales,encrusting coralline algae,2022,5/31/2022,11,2,5,2,0
34,AN,Anacapa Island,LH,Lighthouse,3004,Gelidium,agar weed,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3005,Gigartina,sea tongue,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,4001,Plantae,miscellaneous plants (ie: diatoms),2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,5001,Porifera,sponges,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6003,Corynactis californicus,club-tipped anemone,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6004,Balanophyllia elegans,orange cup coral,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6005,Astrangia lajollaensis,La Jolla cup coral,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7001,Diopatra ornata,ornate tube worm,2022,5/31/2022,11,1,3,2,3
34,AN,Anacapa Island,LH,Lighthouse,7002,Phragmatopoma californica,colonial sand-tube worm,2022,5/31/2022,11,3,1,0,2
34,AN,Anacapa Island,LH,Lighthouse,9001,Serpulorbis squamigerus,scaled wormsnail,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10001,Bryozoa,bryozoans (miscellaneous),2022,5/31/2022,11,0,2,2,0
34,AN,Anacapa Island,LH,Lighthouse,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11008,Pachythyone rubra,aggregated red sea cucumber,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11010,Ophiothrix spiculata,spiny brittle star,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,12001,Tunicata,tunicates,2022,5/31/2022,11,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,5/31/2022,11,1,0,1,1
34,AN,Anacapa Island,LH,Lighthouse,15001,Bare Substrate,Bare Substrate,2022,5/31/2022,11,3,1,4,5
34,AN,Anacapa Island,LH,Lighthouse,15002,Rock,Rock,2022,5/31/2022,11,5,8,5,3
34,AN,Anacapa Island,LH,Lighthouse,15003,Cobble,Cobble,2022,5/31/2022,11,2,0,0,2
34,AN,Anacapa Island,LH,Lighthouse,15004,Sand,Sand,2022,5/31/2022,11,3,2,5,5
34,AN,Anacapa Island,LH,Lighthouse,1001,Chlorophyta,green algae,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2001,Phaeophyta,brown algae (miscellaneous),2022,5/31/2022,12,3,1,1,0
34,AN,Anacapa Island,LH,Lighthouse,2003,Desmarestia,acid weed,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2007,Cystoseira,bladder chain kelp,2022,5/31/2022,12,0,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,2010,Macrocystis pyrifera,"giant kelp, all",2022,5/31/2022,12,0,3,0,1
34,AN,Anacapa Island,LH,Lighthouse,2012,Eisenia arborea,"Southern sea palm, all",2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2013,Pterygophora californica,"California sea palm, all",2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2014,Laminaria farlowii,"oar weed, all",2022,5/31/2022,12,0,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,2017,Sargassum horneri,"Sargassum horneri, all",2022,5/31/2022,12,0,1,2,0
34,AN,Anacapa Island,LH,Lighthouse,3001,Rhodophyta,red algae (miscellaneous),2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3002,Corallinales,articulated coralline algae,2022,5/31/2022,12,0,0,2,0
34,AN,Anacapa Island,LH,Lighthouse,3003,Corallinales,encrusting coralline algae,2022,5/31/2022,12,2,3,2,2
34,AN,Anacapa Island,LH,Lighthouse,3004,Gelidium,agar weed,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3005,Gigartina,sea tongue,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,4001,Plantae,miscellaneous plants (ie: diatoms),2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,5001,Porifera,sponges,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6003,Corynactis californicus,club-tipped anemone,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6004,Balanophyllia elegans,orange cup coral,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6005,Astrangia lajollaensis,La Jolla cup coral,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7001,Diopatra ornata,ornate tube worm,2022,5/31/2022,12,7,3,0,2
34,AN,Anacapa Island,LH,Lighthouse,7002,Phragmatopoma californica,colonial sand-tube worm,2022,5/31/2022,12,1,5,5,2
34,AN,Anacapa Island,LH,Lighthouse,9001,Serpulorbis squamigerus,scaled wormsnail,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10001,Bryozoa,bryozoans (miscellaneous),2022,5/31/2022,12,0,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,5/31/2022,12,0,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,11008,Pachythyone rubra,aggregated red sea cucumber,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11010,Ophiothrix spiculata,spiny brittle star,2022,5/31/2022,12,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,12001,Tunicata,tunicates,2022,5/31/2022,12,0,0,0,2
34,AN,Anacapa Island,LH,Lighthouse,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,5/31/2022,12,1,3,7,5
34,AN,Anacapa Island,LH,Lighthouse,15001,Bare Substrate,Bare Substrate,2022,5/31/2022,12,6,2,0,1
34,AN,Anacapa Island,LH,Lighthouse,15002,Rock,Rock,2022,5/31/2022,12,1,7,10,9
34,AN,Anacapa Island,LH,Lighthouse,15003,Cobble,Cobble,2022,5/31/2022,12,3,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,15004,Sand,Sand,2022,5/31/2022,12,6,2,0,1
34,AN,Anacapa Island,LH,Lighthouse,1001,Chlorophyta,green algae,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2001,Phaeophyta,brown algae (miscellaneous),2022,5/31/2022,13,2,2,3,6
34,AN,Anacapa Island,LH,Lighthouse,2003,Desmarestia,acid weed,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2007,Cystoseira,bladder chain kelp,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2010,Macrocystis pyrifera,"giant kelp, all",2022,5/31/2022,13,2,0,2,0
34,AN,Anacapa Island,LH,Lighthouse,2012,Eisenia arborea,"Southern sea palm, all",2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2013,Pterygophora californica,"California sea palm, all",2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2014,Laminaria farlowii,"oar weed, all",2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,2017,Sargassum horneri,"Sargassum horneri, all",2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3001,Rhodophyta,red algae (miscellaneous),2022,5/31/2022,13,0,1,0,0
34,AN,Anacapa Island,LH,Lighthouse,3002,Corallinales,articulated coralline algae,2022,5/31/2022,13,2,1,2,1
34,AN,Anacapa Island,LH,Lighthouse,3003,Corallinales,encrusting coralline algae,2022,5/31/2022,13,3,1,5,1
34,AN,Anacapa Island,LH,Lighthouse,3004,Gelidium,agar weed,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,3005,Gigartina,sea tongue,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,4001,Plantae,miscellaneous plants (ie: diatoms),2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,5001,Porifera,sponges,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6003,Corynactis californicus,club-tipped anemone,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6004,Balanophyllia elegans,orange cup coral,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,6005,Astrangia lajollaensis,La Jolla cup coral,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7001,Diopatra ornata,ornate tube worm,2022,5/31/2022,13,1,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,7002,Phragmatopoma californica,colonial sand-tube worm,2022,5/31/2022,13,5,5,6,6
34,AN,Anacapa Island,LH,Lighthouse,9001,Serpulorbis squamigerus,scaled wormsnail,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,10001,Bryozoa,bryozoans (miscellaneous),2022,5/31/2022,13,0,0,0,1
34,AN,Anacapa Island,LH,Lighthouse,10002,Diaperoecia californica,Southern staghorn bryozoan,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11008,Pachythyone rubra,aggregated red sea cucumber,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,11010,Ophiothrix spiculata,spiny brittle star,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,12001,Tunicata,tunicates,2022,5/31/2022,13,0,0,0,0
34,AN,Anacapa Island,LH,Lighthouse,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,2022,5/31/2022,13,3,5,0,2
